-4.066140519720236046e-01,6.889836249141118030e-01,6.039961733733681948e-01,-2.164180904151638440e+00,-3.180811976105281658e-01,1.261727298406954689e-01,-3.789406874184281238e-01,2.525529654053584871e-01,-6.743233306362426127e-01,-2.032642371265768605e-02,0.000000000000000000e+00
-4.122628935937187600e-01,6.924130619152693011e-01,6.125913272997891568e-01,-2.173981883228455203e+00,-3.262330089466041194e-01,1.266322280610233941e-01,-3.799831206870514788e-01,2.524257633842800219e-01,-6.723575846395082323e-01,-2.078416415721563021e-02,0.000000000000000000e+00
-4.168738836391255309e-01,6.961533947508484754e-01,6.199153681455074061e-01,-2.181141368869266906e+00,-3.327218048470541034e-01,1.271353737256486205e-01,-3.807097072553924932e-01,2.530060444651968110e-01,-6.717343188787012753e-01,-2.092349438011734813e-02,0.000000000000000000e+00
-4.221819957550919100e-01,6.993188223383055568e-01,6.257476650664189899e-01,-2.188151137075782682e+00,-3.443890513384291197e-01,1.279579942529065484e-01,-3.816452660772808314e-01,2.526696357607955967e-01,-6.706669116142486287e-01,-2.073278827823036435e-02,0.000000000000000000e+00
-4.268605068764873001e-01,7.022202986220206222e-01,6.316012880227209747e-01,-2.191235475799016896e+00,-3.513749958523696426e-01,1.287484884235701732e-01,-3.818816157600966044e-01,2.527503444382014908e-01,-6.706714328113773105e-01,-2.155874201278270424e-02,0.000000000000000000e+00
-4.310802058575857743e-01,7.057840014905628623e-01,6.367954379623711469e-01,-2.192937382231968435e+00,-3.590013743224845233e-01,1.291764135461591356e-01,-3.819277018959345571e-01,2.517621092077964584e-01,-6.718552233953141162e-01,-2.142343149554272116e-02,0.000000000000000000e+00
-4.338451528208180918e-01,7.105586985003381484e-01,6.412238538224616091e-01,-2.190578389251614855e+00,-3.675057079948373939e-01,1.294101985784686659e-01,-3.808938308828004327e-01,2.513849506592838456e-01,-6.737229517466529760e-01,-2.156377317957508533e-02,0.000000000000000000e+00
-4.380654017205425355e-01,7.157715208713927302e-01,6.447657337618126761e-01,-2.188841583789540746e+00,-3.746207725001569067e-01,1.303737052102068028e-01,-3.800967558238133037e-01,2.509223412107146611e-01,-6.752560824929019212e-01,-1.958511141196886407e-02,0.000000000000000000e+00
-4.425956004674256872e-01,7.210244444803023400e-01,6.501446079648791621e-01,-2.190452169327751442e+00,-3.898866008755919044e-01,1.302137962079858713e-01,-3.792255579513448271e-01,2.502473534103395458e-01,-6.740522227532765864e-01,-1.955040309607657123e-02,0.000000000000000000e+00
-4.481440359901483483e-01,7.257592328668801551e-01,6.549145345273363894e-01,-2.189877602335483786e+00,-3.995330989003307853e-01,1.306352724232074380e-01,-3.778978518900027450e-01,2.498591427016227939e-01,-6.749153024073832885e-01,-2.400912059398251780e-02,0.000000000000000000e+00
-4.533350526122804092e-01,7.325639088959373657e-01,6.573109486352796127e-01,-2.189284809181742730e+00,-4.073656570426484325e-01,1.308834521217640268e-01,-3.781139565441691830e-01,2.491392937478239256e-01,-6.758766768298400951e-01,-2.560329882165678778e-02,0.000000000000000000e+00
-4.587648765361901915e-01,7.411558494624111981e-01,6.611255836868411562e-01,-2.187453106465528929e+00,-4.186527664072017263e-01,1.304997016208830629e-01,-3.770405959410149666e-01,2.476510598597114199e-01,-6.749735475181071198e-01,-2.590456865329018865e-02,0.000000000000000000e+00
-4.654089204685574188e-01,7.496922416908367026e-01,6.658689220208109383e-01,-2.185447795176140851e+00,-4.300719766416459255e-01,1.297185322822921594e-01,-3.762558673207527238e-01,2.456554596279109659e-01,-6.740272761071575136e-01,-2.500960677932145132e-02,0.000000000000000000e+00
-4.714276520772276435e-01,7.599767835111476133e-01,6.689524779152230538e-01,-2.183224277296098137e+00,-4.388722698973937519e-01,1.293909679635491250e-01,-3.759335138992273562e-01,2.431032048705324133e-01,-6.740002648370062577e-01,-2.563246013663426914e-02,0.000000000000000000e+00
-4.767058654289985653e-01,7.715625239518282275e-01,6.710450409875524658e-01,-2.181153516084760380e+00,-4.457535853836490092e-01,1.295573232935853525e-01,-3.758993136619222519e-01,2.410373048513602956e-01,-6.745377429115184675e-01,-2.597221254495008305e-02,0.000000000000000000e+00
-4.827494566496162154e-01,7.808479344404335443e-01,6.724816109082925042e-01,-2.179496572704969992e+00,-4.543609991534877657e-01,1.293682980624296652e-01,-3.757600962300980396e-01,2.390179458221301789e-01,-6.741478189948163502e-01,-2.573521791332311626e-02,0.000000000000000000e+00
-4.856449938460409843e-01,7.933782260365229710e-01,6.696325736974683140e-01,-2.182673254416984676e+00,-4.607447938671453969e-01,1.292791763707642483e-01,-3.764474428334165235e-01,2.386609947878804705e-01,-6.737662711110988800e-01,-1.997395629141271445e-02,0.000000000000000000e+00
-4.897290437475513847e-01,8.006318678140913470e-01,6.658670848011866150e-01,-2.193716270682021463e+00,-4.686709993844715427e-01,1.291571255512040939e-01,-3.782418027408300798e-01,2.400963891414703844e-01,-6.738162071405336961e-01,-2.302933593501192006e-02,0.000000000000000000e+00
-4.952768488331233954e-01,8.137230141132987260e-01,6.535658213939676831e-01,-2.194799999983066741e+00,-4.704195628971575283e-01,1.313659503483919355e-01,-3.818275785111251985e-01,2.443180427289237122e-01,-6.770671111149688670e-01,-1.932264080888372593e-02,0.000000000000000000e+00
-5.048479317021122847e-01,8.299611930655120817e-01,6.339095527014630971e-01,-2.194799999999999862e+00,-4.748744084225646200e-01,1.328682004396495586e-01,-3.872131379025782194e-01,2.516592722797720838e-01,-6.822654499462069699e-01,-1.877071592283106535e-02,0.000000000000000000e+00
